,2009.repayment.3_yr_repayment.completers_rate,2009.repayment.3_yr_repayment.noncompleters_rate,2009.repayment.7_yr_repayment.completers_rate,2009.repayment.7_yr_repayment.noncompleters_rate,2009.repayment.repayment_cohort.3_year_declining_balance,2009.repayment.repayment_cohort.7_year_declining_balance,2010.repayment.3_yr_repayment.completers_rate,2010.repayment.3_yr_repayment.noncompleters_rate,2010.repayment.7_yr_repayment.completers_rate,2010.repayment.7_yr_repayment.noncompleters_rate,2010.repayment.repayment_cohort.3_year_declining_balance,2010.repayment.repayment_cohort.7_year_declining_balance,2011.repayment.3_yr_repayment.completers_rate,2011.repayment.3_yr_repayment.noncompleters_rate,2011.repayment.7_yr_repayment.completers_rate,2011.repayment.7_yr_repayment.noncompleters_rate,2011.repayment.repayment_cohort.3_year_declining_balance,2011.repayment.repayment_cohort.7_year_declining_balance,2012.repayment.3_yr_repayment.completers_rate,2012.repayment.3_yr_repayment.noncompleters_rate,2012.repayment.7_yr_repayment.completers_rate,2012.repayment.7_yr_repayment.noncompleters_rate,2012.repayment.repayment_cohort.3_year_declining_balance,2012.repayment.repayment_cohort.7_year_declining_balance,2013.repayment.3_yr_repayment.completers_rate,2013.repayment.3_yr_repayment.noncompleters_rate,2013.repayment.7_yr_repayment.completers_rate,2013.repayment.7_yr_repayment.noncompleters_rate,2013.repayment.repayment_cohort.3_year_declining_balance,2013.repayment.repayment_cohort.7_year_declining_balance,2014.repayment.3_yr_repayment.completers_rate,2014.repayment.3_yr_repayment.noncompleters_rate,2014.repayment.7_yr_repayment.completers_rate,2014.repayment.7_yr_repayment.noncompleters_rate,2014.repayment.repayment_cohort.3_year_declining_balance,2014.repayment.repayment_cohort.7_year_declining_balance,2015.repayment.3_yr_repayment.completers_rate,2015.repayment.3_yr_repayment.noncompleters_rate,2015.repayment.7_yr_repayment.completers_rate,2015.repayment.7_yr_repayment.noncompleters_rate,2015.repayment.repayment_cohort.3_year_declining_balance,2015.repayment.repayment_cohort.7_year_declining_balance,school.name
0,,,,,0.9122807018,,,,,,0.8,,,,,,0.6666666667,,,,,,0.6363636364,,,,,,0.7177419355,0.848484849,,,,,0.7191780822,0.807692308,,,,,0.6849315068,0.768421053,The Juilliard School
1,0.7549019608,0.6,,,0.7244094488,,0.6853932584,0.6,,,0.6666666667,,,,,,0.6551724138,,,,,,0.625,,,,0.709401709,0.6,0.564516129,0.690140845,,,,,0.5535714286,0.658333333,,,,,0.6153846154,0.650406504,Island Drafting and Technical Institute
2,0.9084051724,0.7093908629,,,0.817016317,,0.8693402329,0.6478696742,,,0.7568427753,,0.8440979955,0.6984640259,,,0.7372479241,,0.852739726,0.6769358868,,,0.7344537815,,0.8477580813,0.5843575419,0.914979757,0.7525,0.7206040992,0.842281879,0.8298611111,0.5624309392,0.897882939,0.74017744,0.7122022363,0.819723618,0.8288419519,0.5311059908,0.870614035,0.78526149,0.7135207497,0.807916182,Seton Hall University
3,0.8082191781,0.5769881557,,,0.6227951153,,0.7463768116,0.5389830508,,,0.5782967033,,0.6637168142,0.4447806354,,,0.476744186,,0.6923076923,0.3717421125,,,0.4320712695,,0.646090535,0.3686635945,0.850340136,0.622009569,0.4293429343,0.665374677,0.6050724638,0.3613445378,0.787671233,0.561708861,0.4161237785,0.604113111,0.6104868914,0.3395303327,0.737704918,0.481690141,0.3956555469,0.519230769,San Juan College
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Southwestern Indian Polytechnic Institute
5,,,,,0.5537918871,,,,,,0.4823747681,,0.7083333333,0.3835125448,,,0.4092409241,,0.6078431373,0.3202979516,,,0.3661971831,,0.5488721805,0.2890262751,,,0.3333333333,0.610510046,0.5542857143,0.2603092784,,,0.3144058885,0.533884298,0.5536480687,0.2709923664,0.692307692,0.458466454,0.33562316,0.47640118,Western New Mexico University
6,0.847826087,0.6387665198,,,0.6636481242,,0.7045454545,0.5324232082,,,0.5548961424,,0.6733333333,0.4880294659,,,0.5281385281,,0.6404494382,0.4433962264,,,0.4929378531,,0.6333333333,0.426035503,0.884615385,0.711757269,0.4572864322,0.731843575,0.6203208556,0.3850931677,0.75,0.621212121,0.4294354839,0.636363636,0.6209150327,0.3381578947,0.761006289,0.553897181,0.4193245779,0.597112861,New Mexico Highlands University
7,0.6547619048,0.4166666667,,,0.5555555556,,,,,,0.4701492537,,,,,,0.3703703704,,,,,,0.2761904762,,,,0.611111111,0.516129032,0.2248062016,0.572368421,,,0.524271845,0.428571429,0.2039473684,0.5,,,,,0.2118644068,0.407079646,De Wolff College Hair Styling and Cosmetology
8,0.8514851485,0.4814814815,,,0.5694117647,,0.86,0.4151624549,,,0.5331564987,,0.785046729,0.4089068826,,,0.5225988701,,0.75,0.356223176,,,0.4676923077,,0.6849315068,0.2740740741,0.866666667,0.517333333,0.361516035,0.59375,0.5980392157,0.2772277228,0.897959184,0.476635514,0.3580246914,0.575178998,0.5700934579,0.2915254237,0.801886793,0.488549618,0.3656716418,0.578804348,Clovis Community College
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Albany Medical College
10,0.9266503667,0.7821576763,,,0.8484848485,,0.9111747851,0.7303664921,,,0.8166894665,,0.8746355685,0.7136258661,,,0.7847938144,,0.8374655647,0.6895833333,,,0.753262159,,0.855721393,0.6489361702,0.936681223,0.811676083,0.744266055,0.869565217,0.8700696056,0.6454033771,0.93315508,0.78125,0.7458506224,0.853164557,0.841563786,0.6348314607,0.9,0.751633987,0.7333333333,0.816849817,Alfred University
11,,,,,0.6363636364,,,,,,0.4411764706,,,,,,0.3846153846,,,,,,0.4705882353,,0.5,0.5,,,0.5,0.659574468,,,,,0.5454545455,0.5,0.375,0.3928571429,,,0.3833333333,0.481481482,The Ailey School
12,0.4357734807,0.1878306878,,,0.3507259528,,0.4067524116,0.168852459,,,0.3284789644,,0.3594249201,0.1642512077,,,0.294714362,,0.3197278912,0.1620498615,,,0.2710560068,,0.3184445612,0.1369710468,0.463382157,0.219607843,0.2602641914,0.381120424,0.3227433182,0.1157184185,0.437928408,0.179571664,0.2516556291,0.35625,0.3335120643,0.1404255319,0.410295231,0.18488746,0.2688057041,0.338136902,Apex Technical School
13,0.8333333333,0.5732484076,,,0.6260575296,,0.7841726619,0.5074626866,,,0.5886075949,,0.6987951807,0.4072948328,,,0.5050505051,,0.7016574586,0.3768115942,,,0.4756302521,,0.7185929648,0.3702970297,0.841269841,0.598039216,0.46875,0.646226415,0.6822033898,0.3523956723,0.875,0.575596817,0.4405436014,0.661625709,0.6654545455,0.3829516539,0.802197802,0.513812155,0.4561734213,0.610294118,Vaughn College of Aeronautics and Technology
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bank Street College of Education
15,,,,,0.9355742297,,,,,,0.8978494624,,0.9436619718,0.75,,,0.9033457249,,0.9364548495,0.8192771084,,,0.9109947644,,0.932748538,0.875,,,0.9218009479,0.954853273,0.9381188119,0.8026315789,,,0.9166666667,0.915929204,0.9248120301,0.7444444444,0.946153846,0.796875,0.8916155419,0.916666667,Barnard College
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Talmudical Academy-New Jersey
17,0.7105263158,0.38,,,0.5793650794,,0.7469879518,0.3076923077,,,0.606557377,,,,,,0.5294117647,,,,,,0.524822695,,,,0.756756757,0.411764706,0.462585034,0.616,0.5378787879,0.2083333333,0.746987952,0.342105263,0.45,0.619834711,0.6736111111,0.3333333333,0.673267327,0.27027027,0.5700483092,0.565217391,Teterboro School of Aeronautics
18,0.7709677419,0.6477683957,,,0.6812993854,,0.704989154,0.4930875576,,,0.5809352518,,0.6144144144,0.4574780059,,,0.5278900566,,0.5650793651,0.4442916094,,,0.5003684598,,0.5827010622,0.4154589372,0.791549296,0.666327569,0.4895763282,0.69955157,0.5885022693,0.4195402299,0.738372093,0.527665317,0.4850439883,0.6141607,0.599702381,0.4365872406,0.68256579,0.51732991,0.4921439432,0.589762076,CUNY Lehman College
19,0.7614314115,0.5065963061,,,0.5847560976,,0.734204793,0.5,,,0.5682539683,,0.6456876457,0.4577284372,,,0.508125,,0.6163265306,0.4066874028,,,0.464527027,,0.6026711185,0.3723706652,0.792184725,0.524879615,0.4308736217,0.608070757,0.5735056543,0.3657090743,0.758415842,0.506142506,0.4114509246,0.57995365,0.5799151344,0.3611446997,0.672413793,0.475628931,0.4096612296,0.528225807,Finger Lakes Community College
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CUNY School of Law
1,0.7936507937,0.6079734219,,,0.6795918367,,0.7277486911,0.5644599303,,,0.629707113,,0.6612021858,0.4570446735,,,0.5358649789,,0.6192893401,0.4086687307,,,0.4884615385,,0.602739726,0.3569405099,0.809734513,0.591836735,0.451048951,0.678383128,0.5906040268,0.3773087071,0.707423581,0.563636364,0.4711964549,0.62254025,0.5729166667,0.3967611336,0.638497653,0.514792899,0.4738041002,0.56261343,CUNY York College
2,0.7438016529,0.4925373134,,,0.5764770845,,0.6878504673,0.4766269478,,,0.5461254613,,0.6455223881,0.4148760331,,,0.4856815578,,0.6208791209,0.3765182186,,,0.4423076923,,0.6090750436,0.3535469108,0.758160237,0.538461539,0.4166307626,0.613475177,0.5758513932,0.361348767,0.698835275,0.53565365,0.4139764527,0.590781338,0.5697503671,0.3761131482,0.646766169,0.475209764,0.427027027,0.529258098,Corning Community College
3,0.9438122333,0.8884826325,,,0.9196,,0.9301310044,0.8183673469,,,0.900751073,,0.9276895944,0.7936842105,,,0.8984375,,0.9020725389,0.7523584906,,,0.8751062022,,0.8915662651,0.7216494845,0.954785672,0.913468774,0.8656716418,0.936675462,0.900712191,0.7305699482,0.94581861,0.844919786,0.877028489,0.920761399,0.8999610743,0.7166666667,0.94037809,0.845437616,0.8742054199,0.920769231,Cornell University
4,0.8989805375,0.8199279712,,,0.864539749,,0.8608923885,0.7386804657,,,0.8115866388,,0.8079681275,0.6579330422,,,0.7548918641,,0.809623431,0.5876460768,,,0.744220364,,0.8199527745,0.6111111111,0.904632153,0.827505828,0.7657342657,0.870852476,0.8022905365,0.6224961479,0.876923077,0.7825,0.7517331023,0.83857868,0.8017294626,0.6043478261,0.842592593,0.707627119,0.7427457774,0.79491018,Culinary Institute of America
5,0.8205128205,0.6653543307,,,0.7243902439,,0.7313432836,0.53125,,,0.6,,0.6931216931,0.4736842105,,,0.5648351648,,0.6478873239,0.40625,,,0.5089820359,,0.643776824,0.3464788732,0.851648352,0.693333333,0.4642857143,0.753112033,0.6043478261,0.3596730245,0.762820513,0.547038328,0.4539363484,0.623024831,0.6169354839,0.4077380952,0.723809524,0.513793103,0.4965753425,0.602,Five Towns College
6,,,,,0.8857142857,,,,,,0.8604651163,,,,,,0.8695652174,,,,,,0.850877193,,0.8461538462,0.5925925926,,,0.7881355932,0.872881356,0.7261904762,0.5945945946,,,0.6859504132,0.857142857,0.7972972973,0.6666666667,,,0.7459016393,0.858490566,Cooper Union for the Advancement of Science and Art
7,0.8383838384,0.7288135593,,,0.7974683544,,0.8125,0.5901639344,,,0.7261146497,,0.8469387755,0.5405405405,,,0.7151162791,,0.8469387755,0.4838709677,,,0.70625,,0.7927927928,0.5192307692,0.846153846,0.733333333,0.7055214724,0.804878049,0.8454545455,0.6226415094,0.84,0.632352941,0.773006135,0.755952381,0.8512396694,0.602739726,0.823529412,0.584415584,0.7577319588,0.720670391,Pomeroy College of Nursing at Crouse Hospital
8,0.6708860759,0.4905660377,,,0.6255924171,,0.5606694561,0.3647058824,,,0.5092592593,,0.5032894737,0.203539823,,,0.4220623501,,0.4814814815,0.2185430464,,,0.4023904382,,0.4765432099,0.2327044025,0.691860465,0.473684211,0.4078014184,0.637554585,0.4596412556,0.237037037,0.581395349,0.344444444,0.4079173838,0.520114943,0.451901566,0.2589285714,0.524390244,0.26446281,0.4132379249,0.454342984,Brittany Beauty School
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2142857143,,0.5416666667,0.2617511521,,,0.2845046571,,Central Piedmont Community College
10,0.8581818182,0.626450116,,,0.716713881,,0.8512396694,0.5697674419,,,0.6711309524,,0.7826086957,0.5892193309,,,0.6510745891,,0.7164179104,0.6036988111,,,0.620650954,,0.7547169811,0.6047619048,0.831125828,0.68495935,0.621564482,0.740554156,0.7684210526,0.5731543624,0.864150943,0.636554622,0.627184466,0.717948718,0.7526041667,0.5579268293,0.834532374,0.652777778,0.6298076923,0.711943794,SUNY Polytechnic Institute
11,0.8551401869,0.6741573034,,,0.7329286798,,0.7747252747,0.6296296296,,,0.6791744841,,0.6896551724,0.5631929047,,,0.5836431227,,0.7424242424,0.5439672802,,,0.5861513688,,0.7594936709,0.5388235294,0.877729258,0.701431493,0.6178247734,0.757660167,0.7413127413,0.4705882353,0.846938776,0.640306122,0.5706134094,0.709183674,0.711026616,0.4173913043,0.783505155,0.609657948,0.5242047026,0.638047138,Barton College
12,0.95,0.9021978022,,,0.9162790698,,0.9195710456,0.8501628664,,,0.8763931104,,0.9052795031,0.739010989,,,0.8452380952,,0.8858560794,0.7275362319,,,0.8384013901,,0.8794489093,0.737244898,0.953995157,0.924710425,0.8353127474,0.933057281,0.8803418803,0.7214912281,0.937349398,0.878397711,0.8283045977,0.900359066,0.858812074,0.7014563107,0.931082982,0.802919708,0.8137595552,0.884135472,Siena College
13,0.8472222222,0.5469483568,,,0.6228070175,,0.7368421053,0.4180138568,,,0.4844606947,,0.6696428571,0.3981481481,,,0.4540441176,,0.6031746032,0.37,,,0.4169329073,,0.6382978723,0.3067993367,0.87654321,0.571428571,0.3696236559,0.650641026,0.6216216216,0.270863836,0.813953488,0.453961456,0.3333333333,0.531879195,0.5652173913,0.2714285714,0.768,0.375,0.3222341568,0.458404075,Chowan University
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yeshiva Karlin Stolin
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yeshivat Mikdash Melech
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yeshiva Derech Chaim
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yeshivath Viznitz
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2236842105,,College of the Albemarle
19,,,,,0.7222222222,,,,,,0.75,,,,,,0.6,,,,,,0.477124183,,,,,,0.4423076923,0.717948718,,,,,0.3824451411,0.744444444,,,,,0.3258196721,0.576271186,Craven Community College
0,,,,,0.4545454545,,0.5277777778,0.3174603175,,,0.3939393939,,0.5806451613,0.3063063063,,,0.4046242775,,0.6923076923,0.2134387352,,,0.2950819672,,0.5294117647,0.178030303,,,0.1992882562,0.557377049,0.380952381,0.17383821,0.5,0.393939394,0.2055393586,0.431372549,0.3736842105,0.1657754011,0.575757576,0.341269841,0.2183754993,0.421875,Edgecombe Community College
1,0.9467969598,0.8709677419,,,0.9340560072,,0.9243937233,0.7457627119,,,0.8986568987,,0.9077540107,0.7132352941,,,0.8778280543,,0.9143179256,0.7445255474,,,0.8916015625,,0.9293248945,0.6722689076,0.95139514,0.896860987,0.900656045,0.942278861,0.9243295019,0.7054263566,0.941958888,0.812030075,0.9002557545,0.923958333,0.90085796,0.7837837838,0.935853379,0.816455696,0.8863826232,0.917555771,Duke University
2,0.8099173554,0.6265060241,,,0.7038327526,,0.7684210526,0.614379085,,,0.6733870968,,0.7714285714,0.6054054054,,,0.6655172414,,0.8113207547,0.5512195122,,,0.6398713826,,0.7709923664,0.5221674877,0.80620155,0.697297297,0.619760479,0.742038217,0.6896551724,0.5073891626,0.855670103,0.693641619,0.5833333333,0.751851852,0.618705036,0.4684684685,0.801886793,0.62755102,0.5263157895,0.688741722,Brevard College
3,,,,,0.7051282051,,,,,,0.602739726,,,,,,0.6461538462,,,,,,0.606557377,,,,,,0.5789473684,0.647727273,,,,,0.488372093,0.619047619,0.6071428571,0.33,,,0.390625,0.697368421,John Wesley University
4,0.865942029,0.7055016181,,,0.7811965812,,0.7987012987,0.6444444444,,,0.7266435986,,0.7743055556,0.6064981949,,,0.6920353982,,0.8426573427,0.5902140673,,,0.7079934747,,0.8666666667,0.5207823961,0.872340426,0.761755486,0.6628242075,0.813643927,0.8194444444,0.5080831409,0.847352025,0.68401487,0.6494325347,0.772881356,0.8143564356,0.5202863962,0.839464883,0.637010676,0.6646415553,0.74137931,Lenoir-Rhyne University
5,0.6344827586,0.3259493671,,,0.4229934924,,0.5072463768,0.2572992701,,,0.3538633819,,0.4250614251,0.2088285229,,,0.297188755,,0.3477321814,0.1910631741,,,0.256294964,,0.2834645669,0.181556196,0.644117647,0.374140303,0.224625624,0.460168697,0.3135888502,0.1654589372,0.549222798,0.322378717,0.2261055635,0.407804878,0.3541341654,0.1547738693,0.474945534,0.289393939,0.2328850856,0.365504915,Elizabeth City State University
6,0.905370844,0.7351694915,,,0.8122827346,,0.8616352201,0.6390532544,,,0.7469512195,,0.811634349,0.6,,,0.7113702624,,0.7432098765,0.5939086294,,,0.6695869837,,0.7382550336,0.5748218527,0.927107062,0.775547445,0.6589861751,0.84295846,0.7582846004,0.5367647059,0.857534247,0.646596859,0.6601520087,0.749665328,0.7540322581,0.5260416667,0.836982968,0.64,0.6545454545,0.743002545,Meredith College
7,,,,,0.6878980892,,,,,,0.6797385621,,,,,,0.6666666667,,,,,,0.6825396825,,,,,,0.7142857143,0.732142857,,,,,,0.656441718,,,,,,0.590163934,Gaston College
8,0.7826086957,0.4884792627,,,0.5288270378,,0.7333333333,0.3742690058,,,0.4032258065,,0.7547169811,0.3039215686,,,0.3398496241,,0.7183098592,0.2682926829,,,0.3148688047,,0.5844155844,0.2341085271,0.853658537,0.54601227,0.271468144,0.590192645,0.4415584416,0.1957746479,,,0.2198221093,0.457236842,0.3375,0.2053445851,0.74137931,0.339849624,0.218710493,0.372060858,Louisburg College
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2053571429,,,,,,0.2204724409,,,,,,0.2230769231,,College of Wilmington
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,0.4324324324,0.1766666667,,,0.2047477745,,Nash Community College
11,0.686746988,0.3513513514,,,0.5833333333,,0.6853932584,0.4473684211,,,0.6141732283,,0.5981308411,0.358974359,,,0.5342465753,,0.5486725664,0.2340425532,,,0.45625,,0.5603448276,0.3111111111,0.686868687,0.435897436,0.4906832298,0.615942029,0.564516129,0.2790697674,0.701923077,0.473684211,0.4910179641,0.64084507,0.5639097744,0.34,0.614678899,0.358974359,0.5027322404,0.547297297,Mitchells Hairstyling Academy-Wilson
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Montgomery Community College
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3157894737,,Mayland Community College
14,,,,,0.8691588785,,,,,,0.8314606742,,,,,,0.7764705882,,,,,,0.7777777778,,,,,,0.8064516129,0.864864865,,,,,0.7857142857,0.825581395,,,,,0.7558139535,0.816091954,Mercy School of Nursing
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.74137931,,,,,,,0.5217391304,0.3095238095,,,0.3551401869,,Haywood Community College
16,,,,,,,,,,,,,,,,,0.4615384615,,,,,,0.3529411765,,,,,,0.3711340206,,,,,,0.3483870968,,0.5,0.2535885167,,,0.2897959184,0.481481482,Blue Ridge Community College
17,0.9421296296,0.8150684932,,,0.8908839779,,0.9058171745,0.7219512195,,,0.8392226148,,0.8955223881,0.7628865979,,,0.8468809074,,0.8894472362,0.7685185185,,,0.8469055375,,0.866255144,0.7887931034,0.957627119,0.826219512,0.8412256267,0.90375,0.8493723849,0.7118644068,0.931818182,0.748878924,0.8039215686,0.865912763,0.867494824,0.656779661,0.914893617,0.783783784,0.7983310153,0.866220736,Wagner College
18,,,,,,,,,,,,,,,,,0.6034482759,,,,,,0.5590405904,,,,,,0.5466052934,,,,,,0.5434782609,,0.6714285714,0.5411572942,,,0.5481881264,0.647368421,Excelsior College
19,0.970027248,0.8778625954,,,0.9457831325,,0.9425287356,0.8082191781,,,0.9131736527,,0.8897338403,0.7307692308,,,0.853372434,,0.9209039548,0.7289719626,,,0.8763557484,,0.9398907104,0.7477477477,0.965437788,0.905882353,0.8951781971,0.948675497,0.8801843318,0.7592592593,0.953177258,0.860759494,0.8560885609,0.933862434,0.878243513,0.78,0.942176871,0.802325581,0.8618968386,0.910526316,Union College
0,,,,,0.9321357285,,,,,,0.8694516971,,,,,,0.8692493947,,,,,,0.8752941176,,0.9197860963,0.8356643357,0.934640523,0.925558313,0.8689217759,0.928057554,0.9174757282,0.8625,,,0.8840304183,0.891252955,0.8591549296,0.8952702703,,,0.8801571709,0.907692308,Skidmore College
1,0.5240963855,0.4763903463,,,0.4834673816,,0.5199161426,0.3963254593,,,0.4439063761,,0.4938574939,0.218220339,,,0.3926905132,,0.3960880196,0.1609657948,,,0.3072243346,,0.3283236994,0.1393034826,0.535714286,0.508508509,0.2506811989,0.512425021,0.3333333333,0.1399046105,0.563146998,0.428211587,0.2574812968,0.479248238,0.3417721519,0.1695238095,0.532239156,0.261477046,0.2803801765,0.432053176,Empire Beauty School-Manhattan
2,,,,,0.8285714286,,,,,,0.7888888889,,0.7457627119,0.6052631579,,,0.6907216495,,0.7283950617,0.5294117647,,,0.6695652174,,0.6629213483,0.4857142857,0.866666667,0.657142857,0.6129032258,0.8,0.6987951807,0.5405405405,,,0.65,0.818181818,0.6829268293,0.5762711864,0.836065574,0.641025641,0.6382978723,0.76,Samaritan Hospital School of Nursing
3,0.9435897436,0.7777777778,,,0.887755102,,0.9157303371,0.6610169492,,,0.8523206751,,0.9158878505,0.6818181818,,,0.8607142857,,0.8909774436,0.72,,,0.853372434,,0.8461538462,0.7441860465,0.955357143,0.871794872,0.8233766234,0.926686217,0.8426229508,0.7589285714,0.920560748,0.690140845,0.8201438849,0.863157895,0.8551236749,0.7786259542,0.917012448,0.743243243,0.8309178744,0.876190476,Sarah Lawrence College
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Union Theological Seminary in the City of New York
5,0.7747747748,0.3881278539,,,0.5181818182,,0.6428571429,0.3333333333,,,0.4358108108,,0.6091954023,0.2718446602,,,0.3720136519,,0.5042016807,0.2183406114,,,0.316091954,,0.4451219512,0.1945392491,0.776859504,0.408695652,0.284463895,0.535612536,0.44,0.2206303725,0.711538462,0.356807512,0.3005464481,0.47318612,0.385,0.2208588957,0.608247423,0.325581395,0.283269962,0.413461539,Utica School of Commerce
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Webb Institute
7,0.6371681416,0.3523809524,,,0.5698198198,,0.5636856369,0.2290076336,,,0.476,,0.4493150685,0.246031746,,,0.3971486762,,0.3627684964,0.2605042017,,,0.3401486989,,0.3607594937,0.2288135593,0.708446867,0.403669725,0.3344594595,0.638655462,0.3644859813,0.2083333333,0.628428928,0.323076923,0.3358778626,0.553672316,0.3771043771,0.188976378,0.498721228,0.285714286,0.3439667129,0.444656489,Wood Tobe-Coburn School
8,,,,,0.8599439776,,0.9320987654,0.773255814,,,0.8502994012,,,,,,0.8086253369,,,,,,0.7460674157,,0.896,0.661849711,,,0.7239915074,0.891820581,0.893081761,0.7086834734,0.939393939,0.821052632,0.765503876,0.876056338,0.8983957219,0.7548543689,,,0.7996661102,0.827930175,SUNY Maritime College
9,0.8767123288,0.7892857143,,,0.8192488263,,,,,,0.7521126761,,0.8166666667,0.6418439716,,,0.6725146199,,0.7391304348,0.4947368421,,,0.614973262,,0.6903914591,0.3764705882,0.888157895,0.80887372,0.5720620843,0.835955056,0.5981595092,0.3160377358,,,0.4869888476,0.782722513,0.5638629283,0.3240740741,0.850746269,0.692556634,0.4674115456,0.720744681,Swedish Institute a College of Health Sciences
10,0.6774193548,0.3167420814,,,0.3957597173,,0.671875,0.2631578947,,,0.3661417323,,0.487804878,0.191011236,,,0.2846153846,,0.3970588235,0.188034188,,,0.2350993377,,0.48,0.1945392491,0.642857143,0.341269841,0.2361516035,0.416666667,0.487394958,0.1904761905,0.703703704,0.297777778,0.2760290557,0.405228758,0.4892086331,0.2178217822,0.652173913,0.345,0.3031674208,0.441780822,Bennett College
11,0.925,0.7478497057,,,0.8302252361,,0.8853288364,0.6775464266,,,0.781496063,,0.822327044,0.6428571429,,,0.7343666489,,0.8026435734,0.6205128205,,,0.7169401544,,0.8176470588,0.6223175966,0.94,0.799440671,0.7295029051,0.864388567,0.8146492435,0.6183970856,0.910802775,0.746015936,0.7302115987,0.828614009,0.8051482568,0.6246167324,0.866297833,0.711896799,0.7281390135,0.790473956,Stony Brook University
12,,,,,0.837431694,,,,,,0.7866317169,,0.786440678,0.7509413663,,,0.7535509594,,0.7963683528,0.7100334448,,,0.7394086496,,0.7976453274,0.6483649576,,,0.7264677575,0.863058631,0.7872619829,0.6324649299,,,0.7175600072,0.83194873,0.7704002482,0.6118090452,0.853211009,0.801975428,0.702905008,0.805716838,SUNY at Albany
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lac Courte Oreilles Ojibwa Community College
14,0.7572692794,0.3788942186,,,0.4418771044,,0.6598504837,0.2654169265,,,0.3218159525,,0.4917401764,0.1907505158,,,0.2338368996,,0.4477434679,0.1732929549,,,0.217019593,,0.4213960014,0.1709516187,0.760456274,0.412986294,0.2182519178,0.469490281,0.393257846,0.176843467,0.699129714,0.319467386,0.2338293556,0.372589951,0.3769066583,0.1919997921,0.578651685,0.264403138,0.2535755769,0.3088046,Kaplan University-Cedar Falls Campus
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Knowledge Systems Institute
16,0.7392518146,0.3740189445,,,0.4932555596,,0.6102003643,0.2866683791,,,0.3828519856,,0.4767699115,0.2519760479,,,0.3199064015,,0.4213747646,0.2141823444,,,0.2716936749,,0.3726826609,0.1879096868,0.73901248,0.419941968,0.2268651569,0.524316649,0.3584594547,0.1849973924,0.664131071,0.363499246,0.2421982717,0.453842096,0.3597935167,0.1972762978,0.572810317,0.338008738,0.257665996,0.408373591,ITT Technical Institute-Arlington Heights
